Date,Open,High,Low,Close,Adj_close,Volume,Ticker,MA_7,MA_21,MA_50,MA_200,Return,Volatility_21,Rsi_14,EMA_12,EMA_26,MACD,Signal,BB_MA20,BB_Upper,BB_Lower,Lag_1,Lag_5,Lag_10,Vol_change,Target
2020-10-21,2739.0,2749.0,2663.050048828125,2675.39990234375,2498.37939453125,4570143,TCS,2752.2857491629466,2646.0047665550596,2600.0767822265625,2600.0767822265625,-0.023220188994614865,0.026545991144566437,64.81151081760643,2715.3297935975597,2638.1972548494864,77.13253874807333,87.04598894967482,2652.157507324219,2975.815823419886,2328.499191228552,0.010123342987431894,-0.005996692391455172,0.00797623768716993,0.34168429835189373,0
2020-10-22,2661.0,2686.64990234375,2638.10009765625,2671.14990234375,2494.4111328125,5262294,TCS,2730.0857282366073,2653.0619070870534,2602.527579471983,2602.527579471983,-0.0015885475648993452,0.026202383219525,62.491539512488814,2708.53288725082,2640.6381917009135,67.89469554990637,83.21573026972113,2662.3425048828126,2974.1298810691046,2350.5551286965206,-0.023220188994614865,-0.024558655182835176,0.032803962646158036,0.1514506220046068,1
2020-10-23,2687.800048828125,2702.0,2670.10009765625,2686.800048828125,2509.02587890625,3499091,TCS,2712.5428641183034,2663.507149832589,2605.336661783854,2605.336661783854,0.005858954778480641,0.025568604163453707,47.76207301133878,2705.1893736473285,2644.0575885251515,61.13178512217701,78.79894124021232,2680.0700073242188,2950.3937199271118,2409.7462947213257,-0.0015885475648993452,0.00828283965664589,-0.004512156357829977,-0.33506356733394216,1
2020-10-26,2689.949951171875,2709.949951171875,2670.5,2688.199951171875,2510.3330078125,2672752,TCS,2705.05712890625,2680.4571475074404,2608.0096711189517,2608.0096711189517,0.0005210295959168221,0.02172974324217138,46.87349018999039,2702.5756163434125,2647.3273931656495,55.248223177763066,74.08879762772247,2693.3650024414064,2934.9350542445272,2451.7949506382856,0.005858954778480641,-0.018727607963509585,0.006061269885382137,-0.23615819079869604,0
2020-10-27,2699.75,2718.14990234375,2624.10009765625,2630.14990234375,2456.12353515625,3537502,TCS,2686.0356794084823,2690.354759579613,2608.7015533447266,2608.7015533447266,-0.02159439397460705,0.02131921393086767,38.342878189557396,2691.433198805003,2646.0549864381014,45.37821236690161,68.3466805755583,2703.5574951171875,2912.7092398042237,2494.4057504301513,0.0005210295959168221,0.010123342987431894,-0.0012190640183303847,0.3235429250450472,0
2020-10-28,2650.0,2655.949951171875,2606.0,2622.199951171875,2448.7001953125,3569445,TCS,2673.2713797433034,2699.683326357887,2609.110595703125,2609.110595703125,-0.003022622841683198,0.021370821917644393,22.647849453842213,2680.7819299383677,2644.2879467887515,36.49398314961627,61.97614109036989,2710.2474975585938,2897.8738261045014,2522.621169012686,-0.02159439397460705,-0.023220188994614865,-0.005996692391455172,0.009029818216357288,1
2020-10-29,2608.0,2655.0,2600.25,2632.64990234375,2458.458251953125,3105968,TCS,2658.0785086495534,2706.5523739769346,2609.8029282513785,2609.8029282513785,0.003985184717589796,0.02078711779604669,25.61535397444159,2673.3770026161187,2643.425869422455,29.951133193663736,55.57113951102866,2717.264990234375,2879.325848415293,2555.204132053457,-0.003022622841683198,-0.0015885475648993452,-0.024558655182835176,-0.12984567628861066,1
2020-10-30,2636.10009765625,2674.35009765625,2621.60009765625,2664.85009765625,2488.5283203125,3427003,TCS,2656.5713936941966,2714.76904296875,2611.375704520089,2611.375704520089,0.012231096616315495,0.020883277232188087,28.543606532849992,2672.065171083831,2645.012849291625,27.05232179220593,49.86737596726412,2724.334997558594,2861.168380572952,2587.5016145442355,0.003985184717589796,0.005858954778480641,0.00828283965664589,0.10336069141729731,0
2020-11-02,2660.0,2664.85009765625,2600.050048828125,2604.60009765625,2432.2646484375,2571196,TCS,2647.064278738839,2718.6333356584823,2611.187493218316,2611.187493218316,-0.022609151656594162,0.021513847605352524,24.872650557428187,2661.685929018049,2642.019312133449,19.66661688459999,43.8272241507313,2719.275,2866.11315672423,2572.43684327577,0.012231096616315495,0.0005210295959168221,-0.018727607963509585,-0.24972461360553233,1
2020-11-03,2604.0,2665.0,2601.050048828125,2633.60009765625,2459.345703125,2879269,TCS,2639.464285714286,2715.195242745536,2611.7932392842063,2611.7932392842063,0.011134146860432015,0.014477319282373294,30.60393163766817,2657.3650318854648,2641.3956666166196,15.969365268845195,38.25565237435408,2715.2400024414064,2867.00621803548,2563.473786847333,-0.022609151656594162,-0.02159439397460705,0.010123342987431894,0.1198170034489785,1
2020-11-04,2610.0,2721.85009765625,2610.0,2653.14990234375,2477.601806640625,4893928,TCS,2634.4571358816966,2712.2833310081846,2612.881572522615,2612.881572522615,0.007423224469386369,0.014571177731711859,39.183649298427426,2656.7165504175086,2642.266350744555,14.450199672953659,33.494561834074,2711.1,2864.990022985807,2557.2099770141926,0.011134146860432015,-0.003022622841683198,-0.023220188994614865,0.6997119755048937,1
2020-11-05,2685.0,2710.0,2667.0,2685.699951171875,2507.998291015625,2816502,TCS,2642.3928571428573,2709.8904738653273,2614.7487104366987,2614.7487104366987,0.012268454488519875,0.01473234907055663,40.630272944969015,2661.1755351489496,2645.483654479912,15.6918806690378,29.93402560106676,2704.1,2848.484118350354,2559.715881649646,0.007423224469386369,0.003985184717589796,-0.0015885475648993452,-0.42449051150732087,1
2020-11-06,2699.0,2713.25,2681.300048828125,2707.449951171875,2528.3095703125,3884421,TCS,2654.5714285714284,2704.259521484375,2617.066241455078,2617.066241455078,0.008098447479402804,0.012772585988925039,49.46627222698275,2668.2946760755535,2650.0737505311686,18.220925544384954,27.5914055897304,2698.825,2833.8716372104777,2563.778362789522,0.012268454488519875,0.012231096616315495,0.005858954778480641,0.37916500680631504,1
2020-11-09,2731.10009765625,2744.0,2695.10009765625,2726.60009765625,2546.1923828125,3646592,TCS,2667.9928850446427,2700.1476236979165,2619.737798923399,2619.737798923399,0.0070731303735036555,0.012906127402150988,48.35020053055658,2677.264740934122,2655.7423688367303,21.52237209739178,26.377598891262675,2693.6550048828126,2814.7539822251038,2572.5560275405214,0.008098447479402804,-0.022609151656594162,0.0005210295959168221,-0.06122637067403358,0
2020-11-10,2697.199951171875,2713.14990234375,2638.35009765625,2649.60009765625,2474.287353515625,4760020,TCS,2665.8143136160716,2691.557152157738,2620.4488060360864,2620.4488060360864,-0.02824029826236274,0.014035343714080115,46.68553547390899,2673.0086419682957,2655.287385786324,17.721256181971512,24.646330349404444,2684.807507324219,2789.811516142865,2579.803498505573,0.0070731303735036555,0.011134146860432015,-0.02159439397460705,0.305333856927235,1
2020-11-11,2667.949951171875,2692.800048828125,2643.39990234375,2687.800048828125,2509.95947265625,3242441,TCS,2677.700020926339,2684.9500093005954,2622.0151140079943,2622.0151140079943,0.014417251571535505,0.014542216876291602,51.9674040617969,2675.284243023654,2657.695731196828,17.588511826826107,23.23476664488878,2678.7175048828126,2765.8553279365456,2591.5796818290796,-0.02824029826236274,0.007423224469386369,-0.003022622841683198,-0.31881777807656275,0
2020-11-12,2686.0,2713.0,2661.75,2671.050048828125,2494.317626953125,2437505,TCS,2683.0500139508927,2678.3523879278273,2623.1295443448153,2623.1295443448153,-0.006231862376556929,0.014545302277700808,48.14378313084236,2674.632828532034,2658.6849399102575,15.947888621776656,21.777391040266355,2675.2400024414064,2757.387783409572,2593.092221473241,0.014417251571535505,0.012268454488519875,0.003985184717589796,-0.2482500067079093,0
2020-11-13,2655.75,2664.89990234375,2636.0,2656.85009765625,2481.056884765625,2548093,TCS,2683.57861328125,2674.3642926897323,2623.8788899739584,2623.8788899739584,-0.005316243017649547,0.013651875557042404,46.41347098236895,2671.8970237819135,2658.54902566922,13.347998112693404,20.091512454751765,2669.9175048828124,2741.1048224014494,2598.7301873641754,-0.006231862376556929,0.008098447479402804,0.012231096616315495,0.045369342832117354,1
2020-11-14,2677.949951171875,2689.0,2660.050048828125,2670.35009765625,2493.663818359375,298819,TCS,2681.3857770647323,2669.9381045386904,2624.8891336192255,2624.8891336192255,0.005081204999826339,0.013556024134415286,55.12104396919249,2671.659035147196,2659.423179149741,12.235855997455019,18.520381163292416,2667.8575073242187,2736.3038888839437,2599.4111257644936,-0.005316243017649547,0.0070731303735036555,-0.022609151656594162,-0.8827283776534058,0
2020-11-17,2695.0,2695.0,2650.050048828125,2666.050048828125,2489.648681640625,2827273,TCS,2675.471505301339,2667.771437872024,2625.764897772606,2625.764897772606,-0.0016102940329431048,0.012972946778218527,55.63843210594056,2670.796114175031,2659.9140583851768,10.882055789854348,16.992716088604805,2664.210009765625,2723.909673573609,2604.5103459576408,0.005081204999826339,-0.02824029826236274,0.011134146860432015,8.46149006589273,0
2020-11-18,2661.0,2664.199951171875,2607.050048828125,2626.64990234375,2452.855712890625,2893762,TCS,2661.1929059709823,2662.421433221726,2625.7833353678384,2625.7833353678384,-0.014778472182730984,0.013069522161385391,49.28195357459476,2664.004389277911,2657.4500468265524,6.55434245135848,14.90504136115554,2661.772509765625,2723.495075250846,2600.0499442804035,-0.0016102940329431048,0.014417251571535505,0.007423224469386369,0.02351700737778062,1
2020-11-19,2637.0,2676.14990234375,2630.85009765625,2636.89990234375,2462.427001953125,4167501,TCS,2659.378592354911,2660.5880998883927,2626.0102040816328,2626.0102040816328,0.003902309169887541,0.012167379908953177,46.46959851619307,2659.834468211117,2655.9278139019,3.9066543092167194,12.705363950767776,2660.060009765625,2722.5824514818705,2597.53756804938,-0.014778472182730984,-0.006231862376556929,0.012268454488519875,0.4401671595659906,1
2020-11-20,2655.0,2676.0,2627.550048828125,2660.25,2484.233154296875,2711471,TCS,2655.44287109375,2660.0690569196427,2626.695,2626.695,0.008855132360350737,0.012338003214874719,57.75175816990385,2659.8983961786375,2656.247975835093,3.650420343544738,10.894375229323169,2658.7325073242187,2719.9788190307463,2597.486195617691,0.003902309169887541,-0.005316243017649547,0.008098447479402804,-0.3493772407013219,1
2020-11-23,2690.0,2730.0,2665.0,2724.25,2543.99755859375,3706418,TCS,2663.0428641183034,2661.8523879278273,2633.697998046875,2628.607843137255,0.02405788929611874,0.013374669983523865,61.50524904545707,2669.7986429203856,2661.2851628102712,8.513480110114415,10.418196205481419,2660.535009765625,2727.3056416843665,2593.7643778468837,0.008855132360350737,0.005081204999826339,0.0070731303735036555,0.3669399377680971,0
2020-11-24,2734.39990234375,2743.0,2705.0,2722.050048828125,2541.943115234375,3120516,TCS,2672.3571428571427,2663.4642973400296,2638.3110009765624,2630.40480863131,-0.0008075437907222316,0.013378923986675886,59.14764787387313,2677.8373207523455,2665.7862654782602,12.051055274085229,10.744768019202182,2665.130017089844,2735.6402933757013,2594.6197408039866,0.02405788929611874,-0.0016102940329431048,-0.02824029826236274,-0.15807769118323944,0
2020-11-25,2729.0,2732.949951171875,2688.199951171875,2701.300048828125,2522.56689453125,3302249,TCS,2676.778564453125,2666.8523995535716,2642.50900390625,2631.7424546727593,-0.00762293110993062,0.012536662571692326,52.138169542478884,2681.4469712255423,2668.4169160967685,13.03005512877371,11.201825441116489,2669.0850219726562,2738.318433298066,2599.8516106472466,-0.0008075437907222316,-0.014778472182730984,0.014417251571535505,0.05823812472039891,1
2020-11-26,2686.0,2730.949951171875,2680.0,2720.60009765625,2540.58935546875,2341099,TCS,2684.5714285714284,2671.5381208147323,2646.861005859375,2633.3879665798613,0.00714472605014671,0.012555784631544744,51.814562430669085,2687.4705291379587,2672.2823369530265,15.188192184932177,11.999098789879627,2673.482531738281,2744.129963464784,2602.835100011778,-0.00762293110993062,0.003902309169887541,-0.006231862376556929,-0.2910592144929107,0
2020-11-27,2705.0,2717.699951171875,2669.050048828125,2679.64990234375,2502.3486328125,6086808,TCS,2692.1428571428573,2673.7762160528273,2651.2350048828125,2634.229092684659,-0.015051898052851564,0.013069232239164194,43.88908659457523,2686.2673557850035,2672.8280825375246,13.439273247478923,12.287133681399487,2674.222521972656,2744.7992424173076,2603.6458015280045,0.00714472605014671,0.008855132360350737,-0.005316243017649547,1.5999788987992392,1
2020-12-01,2679.0,2735.89990234375,2624.449951171875,2726.800048828125,2546.379638671875,3605017,TCS,2704.9857352120534,2676.7262137276784,2656.7730078125,2635.8821454729355,0.017595636819248472,0.013350677803204269,60.894698556093026,2692.5031547147146,2676.826005966458,15.677148748256513,12.965136694770893,2680.33251953125,2746.554748166363,2614.110290896137,-0.015051898052851564,0.02405788929611874,0.005081204999826339,-0.4077327558220992,1
2020-12-02,2719.0,2754.699951171875,2702.449951171875,2749.550048828125,2567.623779296875,2509032,TCS,2717.7428850446427,2683.628592354911,2662.4580078125,2637.8763192160086,0.008343112656821638,0.012256771381465508,59.11168556247928,2701.2795999629316,2682.2129721043593,19.066627858572247,14.185434927531164,2686.130017089844,2755.359611437741,2616.900422741947,0.017595636819248472,-0.0008075437907222316,-0.0016102940329431048,-0.30401659687041693,0
2020-12-03,2773.89990234375,2773.89990234375,2700.800048828125,2709.449951171875,2530.1767578125,2852548,TCS,2715.628592354911,2687.2404901413693,2666.1880078125,2639.110347353179,-0.014584239946219935,0.012645787336871595,55.30091520091902,2702.536577072,2684.2305261093607,18.306050962639347,15.009558134552801,2688.94501953125,2757.0983236045336,2620.791715457967,0.008343112656821638,-0.00762293110993062,-0.014778472182730984,0.13691176517477666,1
2020-12-04,2710.800048828125,2738.85009765625,2699.0,2727.550048828125,2547.07958984375,2686527,TCS,2716.414306640625,2690.7833542596727,2671.390009765625,2640.6093253442796,0.006680358737913394,0.012629210303555039,59.65580315534269,2706.3848034960192,2687.439379644084,18.945423851935175,15.796731278029277,2691.0375244140623,2761.308267523035,2620.76678130509,-0.014584239946219935,0.00714472605014671,0.003902309169887541,-0.05820094876580517,1
2020-12-07,2715.0,2744.0,2706.14990234375,2737.699951171875,2556.5576171875,1996400,TCS,2721.6142926897323,2693.259544735863,2679.4990087890624,2642.227502441406,0.003721252465417102,0.012396819154876731,59.28321397175084,2711.202518523074,2691.162384942439,20.04013358063503,16.64541173855043,2692.5500244140626,2765.5570947926612,2619.542954035464,0.006680358737913394,-0.015051898052851564,0.008855132360350737,-0.25688444597802296,1
2020-12-08,2740.0,2805.550048828125,2732.449951171875,2797.300048828125,2612.21435546875,4277818,TCS,2732.5714285714284,2697.5381208147323,2686.9990087890624,2644.769675332992,0.021770135047392003,0.013126477506926118,65.6978536702646,2724.448292416159,2699.0244341191565,25.423858297002425,18.40110105024083,2696.0850219726562,2781.7783423746023,2610.39170157071,0.003721252465417102,0.017595636819248472,0.02405788929611874,1.142765978761771,1
2020-12-09,2815.0,2840.0,2793.14990234375,2810.800048828125,2624.821044921875,3659996,TCS,2751.3071637834823,2701.5476422991073,2694.6890087890624,2647.4475845829134,0.004826082209398841,0.013089062414547046,73.47951653689054,2737.7331780179998,2707.304109282784,30.42906873521588,20.80669458723584,2704.14501953125,2801.022921527345,2607.267117535155,0.021770135047392003,0.008343112656821638,-0.0008075437907222316,-0.14442456411189064,0
2020-12-10,2818.0,2827.300048828125,2780.25,2784.300048828125,2600.0751953125,2127801,TCS,2759.5214494977677,2707.9619256882443,2700.60701171875,2649.6198459201387,-0.009427920712840598,0.01149648999191041,68.04602316282354,2744.8973119887883,2713.0075122120684,31.889799776719883,23.02331562513265,2708.97001953125,2811.8469164889657,2606.093122573534,0.004826082209398841,-0.014584239946219935,-0.00762293110993062,-0.418632971183575,0
2020-12-11,2792.699951171875,2807.699951171875,2764.550048828125,2783.60009765625,2599.42041015625,1795408,TCS,2764.3857421875,2712.5238327752977,2706.4330126953123,2651.7132873535156,-0.00025139214869085436,0.011172606045434649,65.98832680952412,2750.8515867068595,2718.236592615341,32.61499409151838,24.941651318409797,2714.597521972656,2820.993717358322,2608.20132658699,-0.009427920712840598,0.006680358737913394,0.00714472605014671,-0.1562143264337219,1
2020-12-14,2802.0,2804.0,2756.25,2797.699951171875,2612.58740234375,2483658,TCS,2776.9928850446427,2718.5547805059523,2711.9180126953124,2653.9592360276442,0.0050653301555410035,0.011041367325023822,60.93492277070248,2758.059027393785,2724.1227673232324,33.936260070552635,26.740573068838366,2721.6400146484375,2830.558167431014,2612.721861865861,-0.00025139214869085436,0.003721252465417102,-0.015051898052851564,0.38333905162503457,0
2020-12-15,2786.0,2794.699951171875,2755.0,2761.550048828125,2578.830322265625,2365509,TCS,2781.850027901786,2723.5404924665177,2713.0330126953127,2655.5893998579545,-0.012921293553516344,0.011420704241256732,55.34072046400243,2758.5961076144526,2726.895158545817,31.70094906863551,27.732648268797796,2726.2000122070312,2833.70405150928,2618.6959729047826,0.0050653301555410035,0.021770135047392003,0.017595636819248472,-0.04757055923158504,1
2020-12-16,2779.0,2819.800048828125,2760.449951171875,2814.199951171875,2627.995849609375,2565149,TCS,2792.7785993303573,2730.3904854910716,2715.0310107421874,2657.9567215193565,0.019065344249723948,0.012007810735974076,64.05275669290782,2767.1505450848254,2733.3621802218213,33.78836486300406,28.94379158763905,2733.6075073242187,2844.0371602831874,2623.17785436525,-0.012921293553516344,0.004826082209398841,0.008343112656821638,0.0843962124007982,1
2020-12-17,2811.0,2853.699951171875,2805.0,2838.199951171875,2650.407958984375,2863460,TCS,2798.6214425223216,2738.5880998883927,2717.0760107421875,2660.6073572495407,0.008528178671173059,0.012035114111581263,64.46848067753277,2778.0812229443713,2741.127941032936,36.95328191143517,30.545689652398277,2744.185009765625,2851.9731480535015,2636.396871477749,0.019065344249723948,-0.009427920712840598,-0.014584239946219935,0.11629382932531396,1
