date,open,high,low,close,adj_close,volume,ticker
2020-09-11,184.89999389648438,186.5,182.75,183.9499969482422,151.54833984375,19255948,ITC.NS
2020-09-14,185.8000030517578,185.85000610351562,183.0,183.35000610351562,151.0540313720703,30992032,ITC.NS
2020-09-15,184.0,184.1999969482422,180.8000030517578,181.8000030517578,149.77706909179688,30771790,ITC.NS
2020-09-16,181.85000610351562,183.5,180.0500030517578,180.64999389648438,148.82960510253906,50641398,ITC.NS
2020-09-17,180.8000030517578,181.5,177.8000030517578,178.60000610351562,147.1407012939453,33933262,ITC.NS
2020-09-18,179.5500030517578,179.85000610351562,177.0,179.10000610351562,147.5526580810547,29782789,ITC.NS
2020-09-21,180.0,180.60000610351562,175.0500030517578,175.75,144.79273986816406,23891325,ITC.NS
2020-09-22,175.75,176.75,173.75,174.1999969482422,143.51573181152344,18529108,ITC.NS
2020-09-23,174.9499969482422,177.5500030517578,171.6999969482422,172.5,142.11520385742188,61785000,ITC.NS
2020-09-24,171.6999969482422,171.75,166.14999389648438,166.5500030517578,137.21324157714844,31486355,ITC.NS
2020-09-25,168.89999389648438,171.1999969482422,167.0,170.75,140.6734161376953,26625318,ITC.NS
2020-09-28,171.0,174.8000030517578,170.5,173.3000030517578,142.77426147460938,23194638,ITC.NS
2020-09-29,174.75,174.75,169.0,169.39999389648438,139.5612335205078,25615786,ITC.NS
2020-09-30,170.0,172.10000610351562,168.6999969482422,171.6999969482422,141.45608520507812,18481590,ITC.NS
2020-10-01,174.5,174.60000610351562,170.10000610351562,170.85000610351562,140.75584411621094,19756417,ITC.NS
2020-10-05,171.10000610351562,172.8000030517578,168.75,169.25,139.4376678466797,24298942,ITC.NS
2020-10-06,169.5,171.60000610351562,168.10000610351562,169.89999389648438,139.97314453125,21885190,ITC.NS
2020-10-07,170.0,170.89999389648438,169.0,169.5,139.64361572265625,16286540,ITC.NS
2020-10-08,170.10000610351562,170.39999389648438,166.89999389648438,167.14999389648438,137.70753479003906,25502126,ITC.NS
2020-10-09,167.5,168.89999389648438,166.35000610351562,167.85000610351562,138.28427124023438,22373277,ITC.NS
2020-10-12,170.5,175.1999969482422,170.0,172.1999969482422,141.86802673339844,66250422,ITC.NS
2020-10-13,172.85000610351562,174.85000610351562,169.5,170.14999389648438,140.17913818359375,35684395,ITC.NS
2020-10-14,170.5500030517578,171.0,167.0500030517578,167.8000030517578,138.24307250976562,38216229,ITC.NS
2020-10-15,167.6999969482422,167.8000030517578,164.5500030517578,165.0500030517578,135.97744750976562,27116799,ITC.NS
2020-10-16,165.5,166.8000030517578,163.8000030517578,165.6999969482422,136.51296997070312,20227056,ITC.NS
2020-10-19,166.8000030517578,168.89999389648438,166.14999389648438,168.25,138.61378479003906,19016521,ITC.NS
