date,open,high,low,close,adj_close,volume,ticker
2020-12-31,1243.0,1258.4000244140625,1239.0,1255.800048828125,1128.8468017578125,7430470,INFY.NS
2021-01-01,1257.9000244140625,1265.5,1255.800048828125,1260.449951171875,1133.026611328125,4253550,INFY.NS
2021-01-04,1269.0,1290.0,1261.1500244140625,1288.25,1158.01611328125,7208454,INFY.NS
2021-01-05,1282.0,1299.0,1275.050048828125,1293.800048828125,1163.005126953125,8145280,INFY.NS
2021-01-06,1300.0,1302.0,1268.050048828125,1282.0999755859375,1152.48779296875,7161715,INFY.NS
2021-01-07,1296.0,1297.6500244140625,1255.5,1262.1500244140625,1134.5548095703125,10954918,INFY.NS
2021-01-08,1278.25,1316.800048828125,1278.25,1312.0999755859375,1179.455078125,13186251,INFY.NS
2021-01-11,1342.0999755859375,1383.3499755859375,1340.0,1376.199951171875,1237.0748291015625,20528626,INFY.NS
2021-01-12,1378.0,1378.0,1360.0,1371.75,1233.0748291015625,8309868,INFY.NS
2021-01-13,1373.8499755859375,1392.800048828125,1360.0,1387.1500244140625,1246.9180908203125,14442997,INFY.NS
2021-01-14,1360.0,1384.0,1318.449951171875,1370.5,1231.9512939453125,27521697,INFY.NS
2021-01-15,1360.0,1364.449951171875,1340.0,1344.949951171875,1208.984130859375,15018441,INFY.NS
2021-01-18,1338.0,1340.0,1306.0,1312.050048828125,1179.41015625,8861765,INFY.NS
2021-01-19,1320.0,1331.0,1312.0,1316.6500244140625,1183.544921875,5585744,INFY.NS
2021-01-20,1320.550048828125,1348.4000244140625,1320.550048828125,1339.449951171875,1204.0400390625,8225838,INFY.NS
2021-01-21,1350.0,1361.050048828125,1335.0,1339.699951171875,1204.2650146484375,6142421,INFY.NS
2021-01-22,1327.0,1356.0,1326.550048828125,1340.8499755859375,1205.2984619140625,9646591,INFY.NS
2021-01-25,1345.0,1347.9000244140625,1313.0,1325.0999755859375,1191.140625,6542611,INFY.NS
2021-01-27,1319.5999755859375,1327.550048828125,1285.0999755859375,1301.0,1169.4771728515625,8133665,INFY.NS
2021-01-28,1291.800048828125,1296.449951171875,1272.550048828125,1276.199951171875,1147.184326171875,4660690,INFY.NS
2021-01-29,1286.25,1291.1500244140625,1231.0,1239.050048828125,1113.7899169921875,12183519,INFY.NS
2021-02-01,1250.550048828125,1277.949951171875,1241.0,1260.9000244140625,1133.430908203125,8880279,INFY.NS
2021-02-02,1280.0,1294.4000244140625,1263.5999755859375,1271.25,1142.7347412109375,6892490,INFY.NS
2021-02-03,1277.6500244140625,1304.0,1273.0,1284.6500244140625,1154.7801513671875,8182968,INFY.NS
2021-02-04,1285.0,1293.4000244140625,1272.050048828125,1279.3499755859375,1150.015869140625,5032240,INFY.NS
2021-02-05,1286.4000244140625,1288.75,1262.0,1272.0999755859375,1143.4989013671875,5477481,INFY.NS
2021-02-08,1285.5,1310.0,1275.5,1303.550048828125,1171.76953125,6921922,INFY.NS
2021-02-09,1306.9000244140625,1332.0,1297.8499755859375,1305.550048828125,1173.5672607421875,7965949,INFY.NS
2021-02-10,1295.800048828125,1304.3499755859375,1283.5999755859375,1296.5,1165.43212890625,5951207,INFY.NS
2021-02-11,1289.0,1296.0,1283.050048828125,1292.6500244140625,1161.9713134765625,4673317,INFY.NS
2021-02-12,1305.0,1323.75,1301.550048828125,1309.800048828125,1177.3876953125,5797875,INFY.NS
2021-02-15,1320.0,1328.4000244140625,1307.0999755859375,1309.6500244140625,1177.2528076171875,4363513,INFY.NS
2021-02-16,1314.0,1319.75,1286.0,1290.4000244140625,1159.948974609375,6896421,INFY.NS
2021-02-17,1290.4000244140625,1294.5,1275.0,1281.300048828125,1151.768798828125,4575741,INFY.NS
2021-02-18,1276.0,1306.0,1275.0,1292.449951171875,1161.79150390625,6437551,INFY.NS
2021-02-19,1296.0999755859375,1299.5,1276.800048828125,1291.300048828125,1160.7578125,5389696,INFY.NS
2021-02-22,1295.0,1308.550048828125,1260.0,1265.199951171875,1137.2962646484375,7371303,INFY.NS
2021-02-23,1271.1500244140625,1291.0,1257.550048828125,1266.3499755859375,1138.3299560546875,6612942,INFY.NS
2021-02-24,1260.050048828125,1276.5999755859375,1252.0,1274.300048828125,1145.4764404296875,4537258,INFY.NS
2021-02-25,1288.449951171875,1299.75,1272.0,1274.550048828125,1145.701171875,8788221,INFY.NS
2021-02-26,1269.0,1274.300048828125,1244.75,1253.300048828125,1126.599365234375,15132388,INFY.NS
2021-03-01,1263.300048828125,1284.5,1259.0,1267.0,1138.9144287109375,5756286,INFY.NS
2021-03-02,1282.25,1310.0,1279.199951171875,1304.5,1172.623291015625,10461434,INFY.NS
2021-03-03,1319.199951171875,1347.0,1308.0,1343.550048828125,1207.725830078125,9056399,INFY.NS
2021-03-04,1335.0,1363.8499755859375,1325.9000244140625,1330.3499755859375,1195.860107421875,12041941,INFY.NS
2021-03-05,1328.5,1340.0,1305.050048828125,1316.699951171875,1183.5902099609375,6486176,INFY.NS
2021-03-08,1324.800048828125,1346.0999755859375,1317.199951171875,1335.75,1200.7142333984375,5119392,INFY.NS
2021-03-09,1329.5,1350.449951171875,1318.75,1345.550048828125,1209.5235595703125,6518173,INFY.NS
2021-03-10,1356.9000244140625,1374.0,1355.0,1368.1500244140625,1229.8388671875,7925984,INFY.NS
2021-03-12,1373.0,1391.699951171875,1370.050048828125,1374.8499755859375,1235.8614501953125,9462061,INFY.NS
2021-03-15,1370.0,1379.9000244140625,1358.5,1373.5999755859375,1234.7379150390625,6658635,INFY.NS
2021-03-16,1386.050048828125,1406.0,1380.5,1384.0,1244.0865478515625,9352771,INFY.NS
2021-03-17,1392.25,1400.0,1382.0,1387.0,1246.782958984375,7626744,INFY.NS
2021-03-18,1393.75,1393.75,1313.5,1337.0999755859375,1201.9276123046875,10961755,INFY.NS
2021-03-19,1330.0,1355.199951171875,1318.0,1344.449951171875,1208.5345458984375,12767112,INFY.NS
2021-03-22,1350.0999755859375,1376.0,1336.0999755859375,1370.800048828125,1232.220947265625,4862758,INFY.NS
2021-03-23,1372.449951171875,1383.25,1359.5999755859375,1371.550048828125,1232.89501953125,7165335,INFY.NS
2021-03-24,1357.8499755859375,1370.449951171875,1346.25,1353.75,1216.89453125,6134303,INFY.NS
2021-03-25,1346.75,1352.5,1327.5999755859375,1333.800048828125,1198.96142578125,8749994,INFY.NS
2021-03-26,1344.699951171875,1356.699951171875,1332.0,1336.199951171875,1201.1185302734375,4922071,INFY.NS
2021-03-30,1346.9000244140625,1400.0,1336.1500244140625,1385.300048828125,1245.2552490234375,10546381,INFY.NS
2021-03-31,1382.0,1388.0,1363.300048828125,1368.050048828125,1229.7489013671875,8220987,INFY.NS
2021-04-01,1380.0,1391.5999755859375,1371.0,1385.199951171875,1245.1649169921875,5675155,INFY.NS
2021-04-05,1391.0,1425.0,1387.0,1409.9000244140625,1267.3680419921875,9479572,INFY.NS
2021-04-06,1423.0,1426.0,1406.449951171875,1411.050048828125,1268.40185546875,5793571,INFY.NS
2021-04-07,1410.25,1434.949951171875,1406.5999755859375,1430.199951171875,1285.6158447265625,5879234,INFY.NS
2021-04-08,1430.0,1451.699951171875,1421.0,1439.8499755859375,1294.290283203125,5654434,INFY.NS
2021-04-09,1455.0,1455.0,1430.050048828125,1441.050048828125,1295.3692626953125,6052712,INFY.NS
2021-04-12,1474.0,1477.550048828125,1415.0,1425.75,1281.6156005859375,20384532,INFY.NS
2021-04-13,1433.0,1435.25,1375.0,1397.1500244140625,1255.9071044921875,14855206,INFY.NS
2021-04-15,1332.300048828125,1366.4000244140625,1320.0,1360.75,1223.186767578125,25342491,INFY.NS
2021-04-16,1365.0,1370.8499755859375,1346.5999755859375,1353.75,1216.89453125,10879878,INFY.NS
2021-04-19,1340.0,1379.699951171875,1332.3499755859375,1362.550048828125,1224.8048095703125,12508028,INFY.NS
2021-04-20,1379.0,1379.0,1342.4000244140625,1351.3499755859375,1214.7371826171875,8560766,INFY.NS
2021-04-22,1355.550048828125,1364.800048828125,1345.1500244140625,1351.0999755859375,1214.5123291015625,6622446,INFY.NS
2021-04-23,1343.0,1348.4000244140625,1331.0,1333.800048828125,1198.96142578125,7316262,INFY.NS
2021-04-26,1332.25,1351.300048828125,1321.0,1343.550048828125,1207.725830078125,7088606,INFY.NS
2021-04-27,1346.0,1353.0,1340.1500244140625,1348.5,1212.17529296875,3636115,INFY.NS
2021-04-28,1358.0,1359.5,1344.5999755859375,1356.0,1218.9171142578125,4879234,INFY.NS
2021-04-29,1368.0,1369.0,1351.4000244140625,1356.3499755859375,1219.2315673828125,5412357,INFY.NS
2021-04-30,1346.300048828125,1373.9000244140625,1345.9000244140625,1354.3499755859375,1217.4339599609375,8354677,INFY.NS
2021-05-03,1340.800048828125,1361.0,1338.0,1352.050048828125,1215.366455078125,4560337,INFY.NS
2021-05-04,1354.0,1354.949951171875,1324.0999755859375,1329.4000244140625,1195.0059814453125,4887060,INFY.NS
2021-05-05,1341.0999755859375,1343.9000244140625,1327.800048828125,1341.5,1205.8828125,3939788,INFY.NS
2021-05-06,1345.0,1364.699951171875,1337.4000244140625,1361.5999755859375,1223.9510498046875,4810090,INFY.NS
2021-05-07,1365.300048828125,1373.050048828125,1348.5,1352.550048828125,1215.8157958984375,4991435,INFY.NS
2021-05-10,1349.8499755859375,1352.9000244140625,1335.050048828125,1339.550048828125,1204.1300048828125,7195348,INFY.NS
2021-05-11,1336.9000244140625,1341.0,1325.0999755859375,1330.6500244140625,1196.1297607421875,6420988,INFY.NS
2021-05-12,1330.0,1330.0,1314.5,1327.0,1192.8486328125,5241898,INFY.NS
2021-05-14,1326.8499755859375,1326.8499755859375,1311.300048828125,1316.4000244140625,1183.3203125,4824609,INFY.NS
2021-05-17,1320.300048828125,1334.949951171875,1320.300048828125,1329.4000244140625,1195.0059814453125,5017129,INFY.NS
2021-05-18,1338.0,1344.5999755859375,1329.5,1340.0,1204.534423828125,5620150,INFY.NS
2021-05-19,1342.0,1357.449951171875,1333.25,1337.0,1201.837646484375,4435878,INFY.NS
2021-05-20,1348.4000244140625,1349.0999755859375,1335.0,1339.300048828125,1203.9053955078125,4490092,INFY.NS
2021-05-21,1347.5,1357.5,1346.3499755859375,1354.5,1217.56884765625,4969733,INFY.NS
2021-05-24,1356.6500244140625,1363.0,1345.0999755859375,1348.050048828125,1211.770751953125,4225371,INFY.NS
2021-05-25,1358.0,1368.0,1354.449951171875,1361.5999755859375,1223.9510498046875,4099340,INFY.NS
2021-05-26,1367.9000244140625,1400.0,1362.050048828125,1397.25,1255.9969482421875,6850024,INFY.NS
2021-05-27,1404.199951171875,1416.25,1391.699951171875,1402.25,1260.4915771484375,15365391,INFY.NS
2021-05-28,1409.75,1414.0,1396.0999755859375,1405.050048828125,1263.008544921875,4261312,INFY.NS
2021-05-31,1401.5,1401.5,1383.0,1393.75,1266.370361328125,4429904,INFY.NS
2021-06-01,1400.0,1401.0,1378.6500244140625,1387.199951171875,1260.4188232421875,4791325,INFY.NS
2021-06-02,1380.75,1391.949951171875,1365.0,1378.6500244140625,1252.6502685546875,9272276,INFY.NS
2021-06-03,1388.0999755859375,1399.0,1377.050048828125,1389.6500244140625,1262.6448974609375,5115645,INFY.NS
2021-06-04,1393.949951171875,1396.9000244140625,1377.6500244140625,1385.6500244140625,1259.0106201171875,4194328,INFY.NS
2021-06-07,1391.0,1392.0,1377.300048828125,1389.6500244140625,1262.6448974609375,5154576,INFY.NS
2021-06-08,1396.0,1421.75,1395.550048828125,1412.949951171875,1283.8155517578125,7360630,INFY.NS
2021-06-09,1413.4000244140625,1425.0,1404.5999755859375,1415.300048828125,1285.9508056640625,5394317,INFY.NS
2021-06-10,1424.0,1429.0,1419.0,1424.300048828125,1294.1282958984375,3496575,INFY.NS
2021-06-11,1430.0999755859375,1451.5999755859375,1429.449951171875,1446.9000244140625,1314.6627197265625,6140828,INFY.NS
2021-06-14,1471.0,1477.0,1453.449951171875,1461.800048828125,1328.200927734375,7132294,INFY.NS
2021-06-15,1464.0,1476.0,1463.0,1473.9000244140625,1339.1951904296875,5403104,INFY.NS
2021-06-16,1472.699951171875,1489.449951171875,1467.5,1480.5999755859375,1345.282958984375,7661710,INFY.NS
2021-06-17,1475.0999755859375,1502.6500244140625,1475.0999755859375,1495.300048828125,1358.6392822265625,7677951,INFY.NS
2021-06-18,1509.0,1515.800048828125,1487.4000244140625,1503.300048828125,1365.908203125,13533974,INFY.NS
2021-06-21,1493.0,1505.800048828125,1484.199951171875,1500.300048828125,1363.1824951171875,5454052,INFY.NS
2021-06-22,1509.699951171875,1521.449951171875,1502.0999755859375,1511.8499755859375,1373.6767578125,6427862,INFY.NS
2021-06-23,1525.0,1525.0,1498.6500244140625,1503.1500244140625,1365.77197265625,5529809,INFY.NS
2021-06-24,1517.0,1568.75,1511.199951171875,1559.199951171875,1416.69921875,10785137,INFY.NS
2021-06-25,1572.0,1578.0,1543.0,1574.199951171875,1430.3282470703125,9780240,INFY.NS
2021-06-28,1572.9000244140625,1580.1500244140625,1560.5999755859375,1571.800048828125,1428.147705078125,5019178,INFY.NS
2021-06-29,1561.0,1573.6500244140625,1559.199951171875,1563.050048828125,1420.1973876953125,5913567,INFY.NS
2021-06-30,1572.050048828125,1591.0,1572.050048828125,1580.800048828125,1436.3251953125,6058722,INFY.NS
2021-07-01,1576.8499755859375,1576.8499755859375,1559.050048828125,1560.4000244140625,1417.78955078125,4814317,INFY.NS
2021-07-02,1558.949951171875,1569.449951171875,1542.5999755859375,1567.800048828125,1424.5133056640625,5166064,INFY.NS
2021-07-05,1569.1500244140625,1585.0,1561.050048828125,1578.949951171875,1434.6439208984375,4058338,INFY.NS
2021-07-06,1573.699951171875,1586.75,1557.0999755859375,1562.199951171875,1419.4249267578125,4089574,INFY.NS
2021-07-07,1566.050048828125,1570.550048828125,1544.6500244140625,1564.5999755859375,1421.605712890625,4797120,INFY.NS
2021-07-08,1568.0,1576.0,1549.0,1560.75,1418.1075439453125,3326813,INFY.NS
2021-07-09,1556.0,1569.9000244140625,1551.0,1562.9000244140625,1420.0611572265625,3436594,INFY.NS
2021-07-12,1570.550048828125,1578.0,1533.75,1547.8499755859375,1406.386474609375,4588982,INFY.NS
2021-07-13,1556.4000244140625,1556.4000244140625,1536.300048828125,1544.949951171875,1403.7515869140625,4456160,INFY.NS
2021-07-14,1554.0,1582.800048828125,1538.0999755859375,1576.9000244140625,1432.7816162109375,5657716,INFY.NS
2021-07-15,1557.9000244140625,1596.8499755859375,1556.0,1580.800048828125,1436.3251953125,10021355,INFY.NS
2021-07-16,1573.75,1574.6500244140625,1549.5999755859375,1555.449951171875,1413.291748046875,6265593,INFY.NS
2021-07-19,1544.699951171875,1552.9000244140625,1537.550048828125,1541.699951171875,1400.7984619140625,5669162,INFY.NS
2021-07-20,1538.300048828125,1557.699951171875,1538.0,1550.050048828125,1408.385498046875,5069939,INFY.NS
2021-07-22,1561.4000244140625,1592.8499755859375,1561.4000244140625,1590.199951171875,1444.865966796875,7854575,INFY.NS
2021-07-23,1588.550048828125,1598.5,1585.050048828125,1590.449951171875,1445.09326171875,4179719,INFY.NS
2021-07-26,1594.0999755859375,1611.6500244140625,1594.0999755859375,1603.9000244140625,1457.31396484375,4586710,INFY.NS
2021-07-27,1605.0,1609.300048828125,1597.9000244140625,1602.550048828125,1456.08740234375,5892859,INFY.NS
2021-07-28,1605.0999755859375,1607.5999755859375,1585.5,1605.5999755859375,1458.8585205078125,4686788,INFY.NS
2021-07-29,1600.0999755859375,1620.0,1600.0999755859375,1617.0,1469.2166748046875,4660873,INFY.NS
2021-07-30,1610.0,1623.4000244140625,1606.1500244140625,1610.5,1463.3109130859375,6234257,INFY.NS
2021-08-02,1627.449951171875,1634.75,1619.199951171875,1631.550048828125,1482.4368896484375,5553389,INFY.NS
2021-08-03,1647.0,1658.6500244140625,1635.5999755859375,1655.199951171875,1503.9254150390625,5513668,INFY.NS
2021-08-04,1669.0999755859375,1679.9000244140625,1639.050048828125,1649.25,1498.519287109375,6740391,INFY.NS
2021-08-05,1649.5,1666.0,1647.050048828125,1653.550048828125,1502.42626953125,5420536,INFY.NS
2021-08-06,1657.0,1660.6500244140625,1644.0,1650.199951171875,1499.38232421875,3754855,INFY.NS
2021-08-09,1661.0,1667.449951171875,1646.4000244140625,1663.300048828125,1511.2852783203125,5018477,INFY.NS
2021-08-10,1668.0,1680.0,1661.050048828125,1677.25,1523.9600830078125,6846517,INFY.NS
2021-08-11,1674.800048828125,1684.0,1668.0,1677.550048828125,1524.2327880859375,4899639,INFY.NS
2021-08-12,1679.1500244140625,1696.5,1674.0,1689.5999755859375,1535.181396484375,5659579,INFY.NS
2021-08-13,1697.0,1722.5,1691.300048828125,1712.199951171875,1555.7159423828125,5612790,INFY.NS
2021-08-16,1707.699951171875,1719.949951171875,1690.0999755859375,1704.4000244140625,1548.62890625,4564109,INFY.NS
2021-08-17,1703.9000244140625,1748.9000244140625,1686.550048828125,1741.6500244140625,1582.4744873046875,9510390,INFY.NS
2021-08-18,1729.0,1755.5,1727.0,1733.449951171875,1575.02392578125,6686090,INFY.NS
2021-08-20,1716.0999755859375,1745.0,1716.0999755859375,1732.949951171875,1574.5694580078125,6206972,INFY.NS
2021-08-23,1735.75,1753.1500244140625,1732.0,1738.75,1579.8394775390625,6189051,INFY.NS
2021-08-24,1750.0,1757.0,1712.699951171875,1720.8499755859375,1563.575439453125,7602939,INFY.NS
2021-08-25,1718.0,1746.9000244140625,1718.0,1735.550048828125,1576.931884765625,6153253,INFY.NS
2021-08-26,1734.0,1746.0,1720.0,1727.699951171875,1569.79931640625,5302248,INFY.NS
2021-08-27,1725.0,1727.699951171875,1705.199951171875,1708.800048828125,1552.626708984375,6698514,INFY.NS
2021-08-30,1703.050048828125,1718.6500244140625,1690.4000244140625,1698.050048828125,1542.859130859375,6559667,INFY.NS
2021-08-31,1700.1500244140625,1715.0,1685.8499755859375,1706.449951171875,1550.491455078125,12255438,INFY.NS
2021-09-01,1709.5,1709.5,1673.1500244140625,1677.75,1524.41455078125,7801974,INFY.NS
2021-09-02,1677.3499755859375,1694.300048828125,1662.6500244140625,1689.0999755859375,1534.727294921875,6830050,INFY.NS
2021-09-03,1696.050048828125,1705.949951171875,1684.4000244140625,1700.6500244140625,1545.2215576171875,5339139,INFY.NS
2021-09-06,1705.1500244140625,1732.0,1699.3499755859375,1730.4000244140625,1572.2525634765625,4876026,INFY.NS
2021-09-07,1730.0,1734.9000244140625,1704.0,1706.6500244140625,1550.67333984375,3520341,INFY.NS
2021-09-08,1700.8499755859375,1700.8499755859375,1682.949951171875,1693.25,1538.4979248046875,4584896,INFY.NS
2021-09-09,1685.9000244140625,1694.9000244140625,1682.1500244140625,1691.5999755859375,1536.9986572265625,3331674,INFY.NS
2021-09-13,1683.0,1701.5,1675.199951171875,1691.9000244140625,1537.271240234375,4662374,INFY.NS
2021-09-14,1695.949951171875,1695.949951171875,1678.5999755859375,1686.1500244140625,1532.0467529296875,4945167,INFY.NS
2021-09-15,1693.25,1715.0999755859375,1690.199951171875,1711.449951171875,1555.0345458984375,4062344,INFY.NS
2021-09-16,1715.199951171875,1719.25,1691.449951171875,1702.25,1546.6754150390625,3246568,INFY.NS
2021-09-17,1697.0,1718.0,1684.449951171875,1691.300048828125,1536.7261962890625,7454864,INFY.NS
2021-09-20,1685.0,1707.699951171875,1677.949951171875,1687.8499755859375,1533.59130859375,5660743,INFY.NS
2021-09-21,1700.0,1726.75,1684.6500244140625,1718.449951171875,1561.394775390625,4672222,INFY.NS
2021-09-22,1717.0,1738.9000244140625,1713.050048828125,1716.9000244140625,1559.9864501953125,4553892,INFY.NS
